Date,000001.SS,HSI,^AORD,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^IXIC,^JKSE,^KS11,^MERV,^N225,^NSEI,^STI,^TWII
2024-09-04,2784.278076171875,,8157.0,82352.640625,136111.0,40974.96875,7500.97021484375,8269.599609375,18591.849609375,5520.06982421875,17084.30078125,7672.89599609375,2580.800048828125,1796920.0,37047.609375,25198.69921875,3441.3798828125,21092.75
2024-09-05,2788.31396484375,,8187.7001953125,82201.15625,136502.0,40755.75,7431.9599609375,8241.7001953125,18576.5,5503.41015625,17127.66015625,7681.04296875,2575.5,1765465.0,36657.08984375,25145.099609375,3458.659912109375,21187.7109375
2024-09-06,2765.806884765625,,8214.7998046875,81183.9296875,134572.0,40345.41015625,7352.2998046875,8181.5,18301.900390625,5408.419921875,16690.830078125,7721.84619140625,2544.280029296875,1721668.0,36391.46875,24852.150390625,3454.469970703125,21435.189453125
2024-09-09,2736.488037109375,,8191.89990234375,81559.5390625,134737.0,40829.58984375,7425.259765625,8270.7998046875,18443.560546875,5471.0498046875,16884.599609375,7702.73876953125,2535.929931640625,1738556.0,36215.75,24936.400390625,3496.530029296875,21144.439453125
2024-09-10,2744.19189453125,,8217.0,81921.2890625,134320.0,40736.9609375,7407.5498046875,8206.0,18265.919921875,5495.52001953125,17025.880859375,7761.38818359375,2523.429931640625,1715185.0,36159.16015625,25041.099609375,3512.669921875,21064.080078125
2024-09-11,2721.794921875,,8195.2001953125,81523.15625,134677.0,40861.7109375,7396.830078125,8193.900390625,18330.26953125,5554.1298828125,17395.529296875,7760.955078125,2513.3701171875,1764129.0,35619.76953125,24918.44921875,3531.169921875,21031.0
2024-09-12,2717.123046875,,8293.099609375,82962.7109375,134029.0,41096.76953125,7435.06982421875,8241.0,18518.390625,5595.759765625,17569.6796875,7798.15380859375,2572.090087890625,1790058.0,36833.26953125,25388.900390625,3556.530029296875,21653.25
2024-09-13,2704.090087890625,,8323.5,82890.9375,134882.0,41393.78125,7465.25,8273.099609375,18699.400390625,5626.02001953125,17683.98046875,7812.130859375,2575.409912109375,1817734.0,36581.76171875,25356.5,3562.64990234375,21759.650390625
2024-09-16,,,8341.099609375,82988.78125,135118.0,41622.078125,7449.43994140625,8278.400390625,18633.109375,5633.08984375,17592.130859375,,,1812872.0,,25383.75,3570.429931640625,21850.080078125
2024-09-17,,,8361.2001953125,83079.65625,134960.0,41606.1796875,7487.419921875,8309.900390625,18726.080078125,5634.580078125,17628.060546875,7831.77880859375,,1813298.0,36203.21875,25418.55078125,3593.419921875,
2024-09-18,2717.281005859375,,8364.2998046875,82948.2265625,133748.0,41503.1015625,7444.89990234375,8253.7001953125,18711.490234375,5618.259765625,17573.30078125,7829.134765625,,1815099.0,36380.171875,25377.55078125,3592.419921875,21678.83984375
2024-09-19,2736.02197265625,,8417.0,83184.796875,133123.0,42025.19140625,7615.41015625,8328.7001953125,19002.380859375,5713.64013671875,18013.98046875,7905.39013671875,2580.800048828125,1847053.0,37155.328125,25415.80078125,3633.179931640625,22042.689453125
2024-09-20,2736.81396484375,,8437.2001953125,84544.3125,131065.0,42063.359375,7500.259765625,8230.0,18720.009765625,5702.5498046875,17948.3203125,7743.00390625,2593.3701171875,1822928.0,37723.91015625,25790.94921875,3624.760009765625,22159.419921875
2024-09-23,2748.91796875,,8384.2001953125,84928.609375,130568.0,42124.6484375,7508.080078125,8259.7001953125,18846.7890625,5718.56982421875,17974.26953125,7775.73095703125,2602.010009765625,1790228.0,,25939.05078125,3638.5400390625,22285.529296875
2024-09-24,2863.1259765625,,8385.099609375,84914.0390625,132156.0,42208.21875,7604.009765625,8282.7998046875,18996.630859375,5732.93017578125,18074.51953125,7778.4912109375,2631.679931640625,1774668.0,37940.58984375,25940.400390625,3622.739990234375,22431.779296875
2024-09-25,2896.305908203125,,8372.7998046875,85169.8671875,131586.0,41914.75,7565.6201171875,8268.7001953125,18918.5,5722.259765625,18082.2109375,7740.90185546875,2596.320068359375,1744131.0,37870.26171875,26004.150390625,3583.27001953125,22761.599609375
2024-09-26,3000.952880859375,,8462.7998046875,85836.1171875,133010.0,42175.109375,7742.08984375,8284.900390625,19238.359375,5745.3701171875,18190.2890625,7744.51611328125,2671.570068359375,1715671.0,38925.62890625,26216.05078125,3582.22998046875,22858.810546875
2024-09-27,3087.529052734375,,8476.7998046875,85571.8515625,132730.0,42313.0,7791.7900390625,8320.7998046875,19473.630859375,5738.169921875,18119.58984375,7696.916015625,2649.780029296875,1727777.0,39829.55859375,26178.94921875,3573.360107421875,22822.7890625
2024-09-30,3336.4970703125,,8538.400390625,84299.78125,131816.0,42330.1484375,7635.75,8237.0,19324.9296875,5762.47998046875,18189.169921875,7527.92919921875,2593.27001953125,1697401.0,37919.55078125,25810.849609375,3585.2900390625,22224.5390625
2024-10-01,,,8481.900390625,84266.2890625,132495.0,42156.96875,7574.06982421875,8276.7001953125,19213.140625,5708.75,17910.359375,7642.1328125,,1728761.0,38651.96875,25796.900390625,3580.9599609375,22390.390625
2024-10-02,,,8469.900390625,,133515.0,42196.51953125,7577.58984375,8290.900390625,19164.75,5709.5400390625,17925.119140625,7563.26220703125,2561.68994140625,1715159.0,37808.76171875,,3584.669921875,
2024-10-03,,,8474.2998046875,82497.1015625,131672.0,42011.58984375,7477.77978515625,8282.5,19015.41015625,5699.93994140625,17918.48046875,7543.828125,,1754992.0,38552.05859375,25250.099609375,3577.429931640625,
2024-10-04,,,8416.599609375,81688.453125,131792.0,42352.75,7541.35986328125,8280.599609375,19120.9296875,5751.06982421875,18137.849609375,7496.0908203125,2569.7099609375,1756515.0,38635.62109375,25014.599609375,3589.1298828125,22302.7109375
2024-10-07,,,8479.0,81050.0,132018.0,41954.23828125,7576.02001953125,8303.599609375,19104.099609375,5695.93994140625,17923.900390625,7504.134765625,2610.3798828125,1714594.0,39332.73828125,24795.75,3599.18994140625,22702.560546875
2024-10-08,3489.77490234375,,8443.7001953125,81634.8125,131512.0,42080.37109375,7521.31982421875,8190.60009765625,19066.470703125,5751.1298828125,18182.919921875,7557.14208984375,2594.360107421875,1731370.0,38937.5390625,25013.150390625,3575.68994140625,22611.390625
2024-10-09,3258.85791015625,,8456.7998046875,81467.1015625,129962.0,42512.0,7560.08984375,8243.7001953125,19254.9296875,5792.0400390625,18291.619140625,7501.28515625,,1771933.0,39277.9609375,24981.94921875,3595.659912109375,22659.080078125
2024-10-10,3301.926025390625,,8498.7001953125,81611.40625,130353.0,42454.12109375,7541.58984375,8237.7001953125,19210.900390625,5780.0498046875,18282.05078125,7480.080078125,2599.159912109375,1782989.0,39380.890625,24998.44921875,3585.2900390625,
2024-10-11,3217.738037109375,,8491.5,81381.359375,129992.0,42863.859375,7577.89013671875,8253.7001953125,19373.830078125,5815.02978515625,18342.939453125,7520.60205078125,2596.909912109375,,39605.80078125,24964.25,3573.760009765625,22901.640625
2024-10-14,3284.322998046875,,8529.5,81973.046875,131005.0,43065.21875,7602.06005859375,8292.7001953125,19508.2890625,5859.85009765625,18502.689453125,7559.65478515625,2623.2900390625,1804415.0,,25127.94921875,3595.909912109375,22975.2890625
2024-10-15,3201.2919921875,,8598.599609375,81820.1171875,131043.0,42740.421875,7521.97021484375,8249.2998046875,19486.189453125,5815.259765625,18315.58984375,7626.951171875,2633.449951171875,1816251.0,39910.55078125,25057.349609375,3595.469970703125,23292.0390625
2024-10-16,3202.947998046875,,8556.599609375,81501.359375,131750.0,43077.69921875,7492.0,8329.099609375,19432.810546875,5842.47021484375,18367.080078125,7648.93994140625,2610.360107421875,1776061.0,39180.30078125,24971.30078125,3590.6201171875,23010.98046875
2024-10-17,3169.384033203125,,8624.099609375,81006.609375,130793.0,43239.05078125,7583.72998046875,8385.099609375,19583.390625,5841.47021484375,18373.609375,7735.0390625,2609.300048828125,1801604.0,38911.19140625,24749.849609375,3625.25,23053.83984375
2024-10-18,3261.56298828125,,8551.2001953125,81224.75,130499.0,43275.91015625,7613.0498046875,8358.2998046875,19657.369140625,5864.669921875,18489.55078125,7760.06005859375,2593.820068359375,1823330.0,38981.75,24854.05078125,3640.18994140625,23487.26953125
2024-10-21,3268.110107421875,,8604.099609375,81151.2734375,130362.0,42931.6015625,7536.22998046875,8318.2001953125,19461.189453125,5853.97998046875,18540.009765625,7772.59619140625,2604.919921875,1820705.0,38954.6015625,24781.099609375,3614.580078125,23542.529296875
2024-10-22,3285.866943359375,,8469.0,80220.71875,129721.0,42924.890625,7535.10009765625,8306.5,19421.91015625,5851.2001953125,18579.76953125,7788.98291015625,2570.699951171875,1807539.0,38411.9609375,24472.099609375,3587.409912109375,23535.4296875
2024-10-23,3302.802978515625,,8476.2998046875,80081.9765625,129233.0,42514.94921875,7497.47998046875,8258.599609375,19377.619140625,5797.419921875,18276.650390625,7787.56494140625,2599.6201171875,1774319.0,38104.859375,24435.5,3600.780029296875,23334.759765625
2024-10-24,3280.262939453125,,8453.900390625,80065.15625,130067.0,42374.359375,7503.27978515625,8269.400390625,19443.0,5809.85986328125,18415.490234375,7716.548828125,2581.030029296875,1849995.0,38143.2890625,24399.400390625,3604.949951171875,23192.51953125
2024-10-25,3299.699951171875,,8467.2998046875,79402.2890625,129893.0,42114.3984375,7497.5400390625,8248.7998046875,19463.58984375,5808.1201171875,18518.609375,7694.66015625,2583.27001953125,1872785.0,37913.921875,24180.80078125,3593.409912109375,23348.44921875
2024-10-28,3322.197998046875,,8478.2001953125,80005.0390625,131213.0,42387.5703125,7556.93994140625,8285.599609375,19531.619140625,5823.52001953125,18567.189453125,7634.630859375,2612.429931640625,1851914.0,38605.53125,24339.150390625,3584.080078125,23198.0703125
2024-10-29,3286.406982421875,,8505.900390625,80369.03125,130730.0,42233.05078125,7511.10986328125,8219.599609375,19478.0703125,5832.919921875,18712.75,7606.60009765625,2617.800048828125,1845639.0,38903.6796875,24466.849609375,3590.360107421875,22926.58984375
2024-10-30,3266.238037109375,,8439.5,79942.1796875,130639.0,42141.5390625,7428.35986328125,8159.60009765625,19257.33984375,5813.669921875,18607.9296875,7569.85009765625,2593.7900390625,1837535.0,39277.390625,24340.849609375,3558.8798828125,22820.4296875
2024-10-31,3279.823974609375,,8422.099609375,79389.0625,129713.0,41763.4609375,7350.3701171875,8110.10009765625,19077.5390625,5705.4501953125,18095.150390625,7574.01904296875,2556.14990234375,1848744.0,39081.25,24205.349609375,,
2024-11-01,3272.013916015625,,8379.7001953125,79724.1171875,128121.0,42052.19140625,7409.10986328125,8177.2001953125,19254.970703125,5728.7998046875,18239.919921875,7505.2568359375,2542.360107421875,1879879.0,38053.671875,24304.349609375,3555.429931640625,22780.080078125
2024-11-04,3310.20703125,,8422.7998046875,78782.2421875,130515.0,41794.6015625,7371.7099609375,8184.2001953125,19147.849609375,5712.68994140625,18179.98046875,7479.5029296875,2588.969970703125,1919066.0,,23995.349609375,3572.0400390625,22965.390625
2024-11-05,3386.987060546875,,8387.7998046875,79476.6328125,130661.0,42221.87890625,7407.14990234375,8172.39990234375,19256.26953125,5782.759765625,18439.169921875,7491.93115234375,2576.8798828125,1931281.0,38474.8984375,24213.30078125,3581.610107421875,23106.7890625
2024-11-06,3383.805908203125,,8456.0,80378.1328125,130341.0,43729.9296875,7369.60986328125,8166.7001953125,19039.310546875,5929.0400390625,18983.470703125,7383.8681640625,2563.510009765625,1976613.0,39480.671875,24484.05078125,3602.989990234375,23217.380859375
2024-11-07,3470.660888671875,,8481.599609375,79541.7890625,129682.0,43729.33984375,7425.60009765625,8140.7001953125,19362.51953125,5973.10009765625,19269.4609375,7243.85986328125,2564.6298828125,2015558.0,39381.41015625,24199.349609375,3673.489990234375,23408.8203125
2024-11-08,3452.297119140625,,8552.599609375,79486.3203125,127830.0,43988.98828125,7338.669921875,8072.39990234375,19215.48046875,5995.5400390625,19286.779296875,7287.19091796875,2561.14990234375,1964487.0,39500.37109375,24148.19921875,3724.3701171875,23553.890625
2024-11-11,3470.06591796875,,8518.900390625,79496.1484375,127874.0,44293.12890625,7426.8798828125,8125.2001953125,19448.599609375,6001.35009765625,19298.759765625,7266.4599609375,2531.659912109375,1987846.0,39533.3203125,24141.30078125,3739.469970703125,23529.640625
2024-11-12,3421.969970703125,,8515.2001953125,78675.1796875,127698.0,43910.98046875,7226.97998046875,8025.7998046875,19033.640625,5983.990234375,19281.400390625,7321.98583984375,2482.570068359375,2012041.0,39376.08984375,23883.44921875,3711.47998046875,22981.76953125
